id,Geographic Area Name,5 to 14 years,15 to 17 years,Under 18 years,18 to 24 years,15 to 44 years,16 years and over,18 years and over,21 years and over,60 years and over,62 years and over,65 years and over,75 years and over
0500000US37067,"Forsyth County, North Carolina",49112,14909,86658,37798,147208,302037,292441,273151,83465,73871,60385,24631
0500000US39025,"Clermont County, Ohio",27177,8334,47609,15951,76129,162963,157857,151328,47424,41042,32976,12942
0500000US39041,"Delaware County, Ohio",31477,9957,54159,17378,77801,156814,150667,142156,39972,34230,27578,10641
0500000US39049,"Franklin County, Ohio",165591,46027,304644,128821,590038,1038679,1005656,947563,231219,199858,157541,62074
0500000US39103,"Medina County, Ohio",22647,7886,40256,12995,63124,143922,138890,132551,43432,39215,32074,13152
0500000US47011,"Bradley County, Tennessee",12679,4371,23230,11320,41515,86193,83497,78084,24126,22053,18022,7514
0500000US48021,"Bastrop County, Texas",12108,4039,22094,8352,32643,67002,64882,61279,19416,16019,12308,4163
0500000US48355,"Nueces County, Texas",49663,14840,88910,35950,150520,283111,273355,256000,74996,65248,52731,20991
0500000US53005,"Benton County, Washington",30691,9298,53999,16768,78865,153104,147878,140457,42090,37303,30082,11893
0500000US53073,"Whatcom County, Washington",25929,6389,44119,32278,95497,186211,181566,167058,54103,48350,39347,15156
0500000US04001,"Apache County, Arizona",11600,3196,19517,7200,27540,54577,52301,48916,15270,13466,10932,4466
0500000US04015,"Mohave County, Arizona",20527,6018,35609,13174,59429,177746,173941,169270,82568,76377,63794,26662
0500000US04019,"Pima County, Arizona",121124,36858,216294,122288,411019,847376,822779,773418,271445,243731,205547,88274
0500000US05143,"Washington County, Arkansas",31685,9024,57013,35583,111297,186286,179948,162761,39312,32933,26922,10958
0500000US06095,"Solano County, California",55721,16716,99231,38489,177152,357799,347379,332533,101130,86721,70597,27847
0500000US11001,"District of Columbia, District of Columbia",66243,15481,127214,75065,359548,586358,575241,541913,118779,104885,85626,36793
0500000US12109,"St. Johns County, Florida",33390,9860,54889,20501,84479,205592,199372,186770,69765,63166,51740,20152
0500000US16083,"Twin Falls County, Idaho",13063,4493,23536,6971,34237,66234,62545,60026,18365,15958,12925,5630
0500000US17115,"Macon County, Illinois",12948,3930,23097,8732,37904,84164,81615,77355,29854,25870,21167,9486
0500000US18167,"Vigo County, Indiana",11516,3820,21693,16911,46820,88250,85693,78380,23654,21054,17118,7346
0500000US21037,"Campbell County, Kentucky",10305,3588,19403,9766,37977,76020,73749,68942,21340,17875,14825,6148
0500000US22019,"Calcasieu Parish, Louisiana",27789,7795,50285,17339,80134,158015,152827,145972,44633,39644,30465,12085
0500000US22097,"St. Landry Parish, Louisiana",12171,3623,22260,7407,30694,63347,60504,56633,18685,16278,13167,5357
0500000US25023,"Plymouth County, Massachusetts",61593,21378,110245,44969,182509,421771,407887,389092,131153,115888,93606,37561
0500000US29043,"Christian County, Missouri",13325,4166,23133,6315,32609,66749,63850,61087,19592,16644,13424,5430
0500000US30049,"Lewis and Clark County, Montana",8332,2490,14986,5533,24815,55167,53714,51519,17751,15589,12668,4674
0500000US35025,"Lea County, New Mexico",12081,3426,20628,7683,31301,51076,48983,44838,11628,9119,7856,3086
0500000US39157,"Tuscarawas County, Ohio",11567,3843,21059,7442,32966,73525,71117,67846,24751,22610,18027,7975
0500000US40125,"Pottawatomie County, Oklahoma",9740,3048,17153,7083,28248,57492,55526,51886,16970,14488,11821,4678
0500000US45091,"York County, South Carolina",39327,11209,66497,23393,105931,214983,207621,196676,54989,47650,39364,14614
0500000US48441,"Taylor County, Texas",19014,5240,34211,20898,60742,106512,103429,93785,27501,24196,19400,9448
0500000US48471,"Walker County, Texas",6707,1544,10927,15281,35821,62631,61553,53303,13495,11731,9226,3340
0500000US50007,"Chittenden County, Vermont",17043,5216,29165,26264,73688,138988,135407,121782,36970,32693,26108,10280
0500000US51740,"Portsmouth city, Virginia",11873,3125,21850,9019,39121,74516,72782,68682,19325,16684,13934,5734
0500000US54107,"Wood County, West Virginia",9977,3032,17812,6268,29049,68417,66391,63983,22270,20035,17190,7309
0500000US56025,"Natrona County, Wyoming",10544,3414,18914,6164,31597,62587,60201,57458,16960,15219,11900,4719
0500000US01055,"Etowah County, Alabama",12371,3531,22032,9100,37123,82575,80469,77369,27509,24397,19632,8113
0500000US01081,"Lee County, Alabama",21020,5020,34795,31493,76993,132509,129146,113550,29162,25145,19887,6552
0500000US02020,"Anchorage Municipality, Alaska",39258,11136,71338,28371,127095,227669,220200,208675,48692,40483,32809,11017
0500000US08031,"Denver County, Colorado",76828,20116,139699,57214,359297,590285,576793,554026,118333,103977,83996,32151
0500000US12021,"Collier County, Florida",36594,11624,64531,25257,109126,321278,313957,303005,149247,139368,122463,62252
0500000US12086,"Miami-Dade County, Florida",305693,93677,558719,231736,1099096,2265718,2202862,2108300,607283,538252,447968,207818
0500000US18097,"Marion County, Indiana",130267,36004,235211,88207,408634,743414,719459,682667,173672,150319,120092,48841
0500000US20045,"Douglas County, Kansas",12229,3446,21734,28310,64287,101645,99702,86226,20838,18846,15300,6402
0500000US22063,"Livingston Parish, Louisiana",19837,5999,35705,11648,56343,108994,103862,98799,28112,23796,18939,7581
0500000US26037,"Clinton County, Michigan",10162,3259,17755,7139,29717,63482,61577,59010,19268,17266,13620,5319
0500000US28059,"Jackson County, Mississippi",21692,5975,33631,12819,55464,113819,109646,103465,32610,27312,22736,9158
0500000US36019,"Clinton County, New York",7796,2603,14181,11202,33468,67958,66514,61766,19879,16420,13523,5658
0500000US36061,"New York County, New York",122674,33535,232979,145884,776645,1418001,1395722,1343289,360291,321233,268834,122484
0500000US36091,"Saratoga County, New York",25158,9170,46199,20687,84580,189996,183964,175213,55084,48607,40850,16184
0500000US37001,"Alamance County, North Carolina",20861,6675,36955,18093,64108,133308,129481,119269,38922,34378,28381,12294
0500000US37101,"Johnston County, North Carolina",29992,8886,51796,15589,77792,156696,150879,143652,38740,35095,27396,10134
0500000US37135,"Orange County, North Carolina",17379,4872,28863,26947,64716,120504,117164,102825,29182,26364,20753,7176
0500000US37179,"Union County, North Carolina",37422,12997,63641,21951,89057,181743,172267,161755,41891,37400,29790,11656
0500000US38035,"Grand Forks County, North Dakota",8337,2025,14928,13911,34182,57507,55842,48868,12831,10942,8863,3793
0500000US39017,"Butler County, Ohio",51089,15926,90001,47316,152755,303215,292377,270405,80953,70748,56272,22957
0500000US41017,"Deschutes County, Oregon",22445,7093,39129,11967,68750,156933,152867,148482,53680,49058,38748,14492
0500000US42033,"Clearfield County, Pennsylvania",8369,2525,14681,5634,27288,66451,64707,62498,21719,19297,16267,7313
0500000US45057,"Lancaster County, South Carolina",12851,2839,21139,6421,33806,76425,74241,70054,25563,22899,19635,7691
0500000US47009,"Blount County, Tennessee",15068,5426,27124,10852,46151,108262,104225,99929,36722,32575,27168,11183
0500000US48121,"Denton County, Texas",120516,37710,211996,79394,376463,673154,647068,609220,128830,110770,87138,31001
0500000US48375,"Potter County, Texas",18864,4713,32795,11518,48192,90107,86853,82072,19834,16910,13638,5813
0500000US48453,"Travis County, Texas",149455,42685,270535,114491,607462,1008923,978208,931120,183401,157121,123434,43491
0500000US49011,"Davis County, Utah",64926,18304,112973,32091,152534,250723,238740,224979,52096,46080,35673,13872
0500000US51013,"Arlington County, Virginia",23062,5715,43013,20874,123003,198604,194508,189987,37048,32175,24837,9962
0500000US01101,"Montgomery County, Alabama",28699,8790,52623,21804,91637,179561,173140,163785,47817,41558,34276,13822
0500000US06073,"San Diego County, California",398169,116469,722408,343177,1458198,2695957,2620956,2480132,661304,582355,469821,197520
0500000US06077,"San Joaquin County, California",116636,34733,204316,72720,310768,571146,548344,514960,138313,121700,95844,39120
0500000US10001,"Kent County, Delaware",23136,6577,40645,17749,68812,141800,137905,129791,40615,36324,29812,12474
0500000US12111,"St. Lucie County, Florida",36129,11028,63151,23910,107710,266241,257977,248610,97678,88688,77208,34521
0500000US13185,"Lowndes County, Georgia",15423,4250,27878,20052,54068,91357,88443,80384,20411,17773,14530,5879
0500000US17001,"Adams County, Illinois",8405,2153,14979,4637,22657,52121,50712,49145,17324,15562,13297,6389
0500000US17037,"DeKalb County, Illinois",13106,3370,22273,19461,49429,83927,81870,72369,18950,16671,13305,5528
0500000US17199,"Williamson County, Illinois",8599,2137,14897,4213,23423,53869,52159,50111,18284,15962,12562,5328
0500000US18063,"Hendricks County, Indiana",23901,7870,41779,12631,66319,130596,125230,119772,33911,29018,22917,9129
0500000US19155,"Pottawattamie County, Iowa",12632,3533,21687,8511,34361,74371,71846,67567,23144,20698,16444,6907
0500000US24021,"Frederick County, Maryland",33510,10680,59288,22064,98924,202982,196360,187007,53942,47602,36820,14804
0500000US24033,"Prince George's County, Maryland",110983,31405,201928,88181,374114,727791,707380,666203,173650,153042,120625,44920
0500000US26045,"Eaton County, Michigan",12991,3954,22484,9524,41264,90077,87342,83444,29221,25456,20280,8081
0500000US26075,"Jackson County, Michigan",18421,6460,33802,13893,59114,129716,125021,118057,39566,34742,28547,11610
0500000US26121,"Muskegon County, Michigan",22489,7094,40064,13796,65353,138591,133524,128054,41625,36635,29441,11852
0500000US26139,"Ottawa County, Michigan",40083,11759,69532,39953,120094,228847,220962,201139,59528,54133,43416,18842
0500000US27003,"Anoka County, Minnesota",47771,14741,84398,27552,135866,279099,269415,257743,72491,63119,49826,19133
0500000US31055,"Douglas County, Nebraska",79673,22885,145336,51529,238374,436866,421544,399579,105424,92158,73861,29271
0500000US31109,"Lancaster County, Nebraska",41290,11061,72321,46860,142907,252210,244951,225995,61598,54682,43830,17115
0500000US33005,"Cheshire County, New Hampshire",7838,2721,13635,9241,28846,64295,62858,58046,21503,18991,15095,6101
0500000US34011,"Cumberland County, New Jersey",20328,5724,35304,12765,60779,119757,115668,109804,31962,27984,23222,9541
0500000US35049,"Santa Fe County, New Mexico",15780,4852,26881,10981,49518,126083,123175,118268,48548,44337,36568,13131
0500000US37051,"Cumberland County, North Carolina",44222,12888,81795,43435,151982,259386,250535,233557,57046,49839,40158,16568
0500000US42075,"Lebanon County, Pennsylvania",18507,5547,32141,11427,49841,113314,109173,103636,37774,33779,27709,12543
0500000US47037,"Davidson County, Tennessee",77280,20731,143599,67681,324481,562526,548988,523179,120004,105702,84450,33258
0500000US48113,"Dallas County, Texas",381708,111045,689655,251982,1161408,2022625,1948117,1848261,420518,359336,283182,110003
0500000US48167,"Galveston County, Texas",46351,13966,81756,28470,132802,265834,256134,244006,67414,58779,48735,17525
0500000US51153,"Prince William County, Virginia",71603,21145,127649,40431,195282,354733,340362,322329,68129,60040,46514,17329
0500000US51199,"York County, Virginia",9470,2749,16156,5805,26341,52998,51690,48958,15497,13349,11536,4439
0500000US53011,"Clark County, Washington",65618,19784,114789,38339,187919,380248,367068,350207,104536,92707,74468,27967
0500000US55117,"Sheboygan County, Wisconsin",15092,4626,25182,9232,42046,93193,90274,86312,28484,25181,20696,8730
0500000US56021,"Laramie County, Wyoming",13055,3767,23122,7837,37898,78343,75854,71912,23335,20414,16163,6411
0500000US06053,"Monterey County, California",65195,18134,114103,43582,180834,333147,321491,302080,83363,74816,59491,25098
0500000US08035,"Douglas County, Colorado",50994,17791,88978,25361,132656,266177,253798,243957,59505,50477,39922,14038
0500000US12031,"Duval County, Florida",117974,32356,214790,83945,394063,759134,735391,699379,189068,166771,133599,51714
0500000US13255,"Spalding County, Georgia",8761,3248,15812,4824,24911,51901,50288,47664,15606,14325,12014,4864
0500000US18003,"Allen County, Indiana",53863,16434,96408,33338,150125,290441,278943,264906,75650,66621,54528,22063
0500000US22005,"Ascension Parish, Louisiana",19165,5344,33250,9425,51600,94484,91422,86873,21340,18429,14179,4643
0500000US26161,"Washtenaw County, Michigan",38209,12755,68935,69392,178004,310952,302028,269322,72194,63599,51775,20125
0500000US28089,"Madison County, Mississippi",14957,4421,26401,9893,41923,81907,79229,75018,20435,17907,13758,4927
0500000US29021,"Buchanan County, Missouri",10844,3035,19704,7591,33546,71345,68867,66043,21405,19089,15014,5946
0500000US29077,"Greene County, Missouri",33538,9504,60958,39251,123554,237232,230965,215778,65099,58117,48313,21346
0500000US34015,"Gloucester County, New Jersey",36909,11772,63477,26460,110069,234993,227931,215409,67035,56546,46579,18956
0500000US34029,"Ocean County, New Jersey",78475,22957,143989,43908,193469,472770,457662,439517,178047,160867,136278,64254
0500000US34039,"Union County, New Jersey",73235,22160,130521,47082,217664,441782,427546,408352,113774,99459,80253,35077
0500000US36009,"Cattaraugus County, New York",9460,3197,16725,6745,27017,62371,60115,57068,20540,18474,14641,6192
0500000US36055,"Monroe County, New York",86356,27295,154216,73630,290629,605945,588258,555410,182693,160356,128110,55266
0500000US36109,"Tompkins County, New York",8097,2949,15467,27567,54183,89103,87326,71573,21448,19140,14209,5623
0500000US37027,"Caldwell County, North Carolina",8826,3053,16489,6026,28324,68180,65540,63012,21856,19227,16043,6480
0500000US37063,"Durham County, North Carolina",35294,9894,65685,31746,143898,257813,251054,236127,59884,52806,41915,16335
0500000US37191,"Wayne County, North Carolina",16835,4208,29155,11480,46999,96403,94093,88518,30493,25572,20507,8329
0500000US41003,"Benton County, Oregon",8208,2755,14770,21595,46215,79378,77331,67541,19806,17709,14843,5771
0500000US41067,"Washington County, Oregon",77033,23773,136616,49285,256256,477488,461079,443838,114869,101004,80377,31257
0500000US42025,"Carbon County, Pennsylvania",6764,2312,12232,4347,20897,53522,51995,50415,18763,15975,13384,5546
0500000US42069,"Lackawanna County, Pennsylvania",24363,7686,43178,17956,75998,173285,167615,157896,58289,50191,41876,18737
0500000US45003,"Aiken County, South Carolina",19799,6087,36664,14798,60620,137170,132737,125786,43948,39382,32745,13173
0500000US48213,"Henderson County, Texas",10766,2376,17675,6885,27474,66409,64624,61881,25039,22179,18119,7870
0500000US49035,"Salt Lake County, Utah",175440,51114,312887,110278,521628,872645,839746,794934,181422,158750,125461,48713
0500000US51177,"Spotsylvania County, Virginia",18510,6449,33189,12420,52792,105190,101049,96146,27068,24781,19210,7188
0500000US01051,"Elmore County, Alabama",9467,3849,18562,6532,32608,65407,63325,61214,17560,15329,12299,4749
0500000US01115,"St. Clair County, Alabama",11933,3221,20437,6274,32280,70685,68253,65385,20348,18725,14760,5733
0500000US05131,"Sebastian County, Arkansas",17161,5390,30526,11230,49561,100912,97227,92076,27059,24056,20168,8171
0500000US06055,"Napa County, California",16609,5328,28904,12751,52025,114103,110513,104515,36088,32026,26805,10949
0500000US08059,"Jefferson County, Colorado",64372,20033,114518,45390,231069,478957,465715,447167,137126,118125,95519,37077
0500000US12001,"Alachua County, Florida",27534,7509,48712,53880,136924,226370,221244,196814,51494,46052,37727,15057
0500000US12069,"Lake County, Florida",39028,12087,68110,24305,113017,296495,288385,277982,120848,109322,95124,43754
0500000US12127,"Volusia County, Florida",54148,16435,96391,44731,183202,464214,451147,430638,174806,157034,133744,58603
0500000US17119,"Madison County, Illinois",32437,9923,57464,22064,99227,213551,206997,197665,63613,55872,45758,20199
0500000US18105,"Monroe County, Indiana",12493,4289,22965,39702,80542,126440,123952,102517,27171,22730,19046,7689
0500000US19169,"Story County, Iowa",8881,2586,16321,30359,56138,83876,81784,67493,15440,13598,11562,5031
0500000US34027,"Morris County, New Jersey",58558,20801,104082,42814,178027,404878,390146,373653,119259,105001,84314,37994
0500000US36065,"Oneida County, New York",28145,7759,48649,20825,83867,185887,180928,170641,59674,52222,42555,19490
0500000US36075,"Oswego County, New York",13579,4683,24424,13190,45291,97154,93474,86838,26939,23360,19449,7750
0500000US37147,"Pitt County, North Carolina",21211,6416,38427,30316,85051,145695,141487,128209,34346,30303,23540,9165
0500000US39101,"Marion County, Ohio",7871,2332,13958,5601,24660,52627,51298,49044,15891,13776,11407,4654
0500000US39173,"Wood County, Ohio",14702,4601,26382,22879,57460,107317,104314,92395,28712,24792,20051,8323
0500000US41071,"Yamhill County, Oregon",13403,4203,23716,11363,43468,86169,83286,76747,25064,21878,17824,7263
0500000US42011,"Berks County, Pennsylvania",52698,16844,93630,40620,157190,337231,326522,307867,98856,87689,72315,31452
0500000US47155,"Sevier County, Tennessee",11154,3485,20174,7445,33990,80254,77718,74567,25549,22611,19160,7328
0500000US48099,"Coryell County, Texas",9648,2575,17218,10714,36272,59586,57590,52644,10442,9185,7299,2908
0500000US48367,"Parker County, Texas",19438,6285,34227,10966,50947,108544,104144,98926,29841,26685,21356,8313
0500000US51121,"Montgomery County, Virginia",8086,2658,14304,28877,54426,86672,84681,68296,16914,15452,12143,4908
0500000US53029,"Island County, Washington",8351,1997,14684,7402,30402,71556,69776,67690,27451,24801,20803,8130
0500000US55027,"Dodge County, Wisconsin",10025,3622,17381,6039,31870,72499,70466,68407,22306,18868,15571,6939
0500000US55039,"Fond du Lac County, Wisconsin",11560,3880,22030,8536,36698,83684,81036,77045,26627,23221,19012,8157
0500000US12071,"Lee County, Florida",74562,23646,132674,52384,235114,637646,621936,597183,268785,247414,216260,97620
0500000US12105,"Polk County, Florida",88714,26943,156486,59775,263046,570169,551523,523431,185701,167462,143426,62280
0500000US17019,"Champaign County, Illinois",21933,5858,39285,49691,108314,174905,170698,145316,38656,34061,26318,10649
0500000US21029,"Bullitt County, Kentucky",9607,3750,17244,6542,31498,66088,63825,60852,18378,16619,13098,4882
0500000US26073,"Isabella County, Michigan",6205,2156,11806,19426,36810,60286,58756,48928,13115,11738,9094,3706
0500000US28035,"Forrest County, Mississippi",8395,4171,17556,12290,35425,60646,57480,51878,15053,13101,10366,4024
0500000US34003,"Bergen County, New Jersey",112214,36369,198333,76224,344684,763161,738359,707879,221840,196061,160999,73507
0500000US34041,"Warren County, New Jersey",11682,4404,20785,8862,36712,88103,84994,81324,27700,23851,19193,8399
0500000US39003,"Allen County, Ohio",12961,4092,23083,11073,38849,82411,79580,73803,25327,22086,17930,7859
0500000US39043,"Erie County, Ohio",8179,3005,15144,5479,25301,61565,59471,57698,21330,18744,16157,7005
0500000US40145,"Wagoner County, Oklahoma",11531,3307,19503,6528,30021,62814,60607,57881,18293,16142,12971,4960
0500000US41053,"Polk County, Oregon",10989,3635,19235,10750,34223,67658,65999,61116,20099,18471,15300,6401
0500000US42043,"Dauphin County, Pennsylvania",34562,10603,62354,22544,103331,222269,214743,205249,66024,58804,46818,19841
0500000US42089,"Monroe County, Pennsylvania",19368,7351,33486,17529,63457,140323,136021,128058,43294,36987,28128,11134
0500000US44005,"Newport County, Rhode Island",7732,2750,13595,7331,29688,70599,68947,65392,25442,22920,18639,7914
0500000US44009,"Washington County, Rhode Island",11108,4247,20408,18541,46837,108963,105771,96402,35759,32156,26155,10543
0500000US45073,"Oconee County, South Carolina",9043,2845,15586,6406,25298,64322,62788,60314,24791,22216,18633,7271
0500000US48187,"Guadalupe County, Texas",23514,7261,41020,14780,65342,126505,122674,114990,30896,27358,22092,8185
0500000US48215,"Hidalgo County, Texas",156885,47237,281292,95259,368464,614895,584647,541888,130718,117037,96015,42512
0500000US48329,"Midland County, Texas",27523,7039,49279,14589,76417,127958,123299,116557,27401,23474,18200,7804
0500000US53061,"Snohomish County, Washington",102861,30078,184546,62737,330063,651542,630355,605497,162378,139020,109883,40993
0500000US55079,"Milwaukee County, Wisconsin",126938,35801,227433,90759,402669,744548,720768,679838,189024,163495,128936,54426
0500000US55101,"Racine County, Wisconsin",25516,7947,45350,15704,73130,157399,151234,145015,46771,39796,32401,13476
0500000US72113,"Ponce Municipio, Puerto Rico",14863,4899,25672,13188,49641,110975,107519,102457,39008,35167,29386,13235
0500000US06047,"Merced County, California",45732,13117,80340,31411,118046,203248,194425,178440,43607,38211,30748,13232
0500000US06081,"San Mateo County, California",89595,25863,158477,55377,307111,628294,611068,588410,172134,152539,124038,54144
0500000US02170,"Matanuska-Susitna Borough, Alaska",16204,5215,28861,9236,43814,82371,78749,74172,20038,16870,13051,4272
0500000US04027,"Yuma County, Arizona",29781,8735,53632,23383,83963,164347,158496,149309,51270,45823,39979,20281
0500000US05119,"Pulaski County, Arkansas",51306,13978,90988,33864,155556,310280,301692,286118,84878,75865,61104,23939
0500000US13045,"Carroll County, Georgia",16739,4933,28077,14957,49571,93282,90044,82167,23597,20657,16788,6523
0500000US13067,"Cobb County, Georgia",100051,31374,178195,67439,316826,601280,578670,548928,134462,117308,92828,34097
0500000US13139,"Hall County, Georgia",28955,9220,51279,18404,78970,157289,150869,141465,41323,36086,30078,12574
0500000US18085,"Kosciusko County, Indiana",11242,3192,18892,7294,29841,62008,60452,57287,18917,16859,13068,5376
0500000US18163,"Vanderburgh County, Indiana",22482,5948,39195,17119,71080,146144,141779,133824,43193,37896,30123,12915
0500000US22033,"East Baton Rouge Parish, Louisiana",54755,16695,100180,60200,194500,351769,340776,314184,89247,78941,62577,24670
0500000US24013,"Carroll County, Maryland",20186,7691,36578,15147,60084,136522,131851,125633,39623,35162,27509,11595
0500000US24045,"Wicomico County, Maryland",12720,3659,22715,15264,42950,83402,80480,72376,22059,19341,16246,6971
0500000US25027,"Worcester County, Massachusetts",97949,32015,174421,80569,321641,677563,656418,619742,185807,164086,129842,53343
0500000US26065,"Ingham County, Michigan",31878,10015,58406,55762,140362,242032,234329,206967,57502,50376,39816,15378
0500000US34019,"Hunterdon County, New Jersey",13909,5287,24239,11182,41054,103883,100475,95880,32110,27779,23280,9151
0500000US36063,"Niagara County, New York",23422,7752,42063,17262,73979,174363,168370,160231,58909,50320,39813,16779
0500000US36079,"Putnam County, New York",10686,4448,19590,8458,35145,82364,79302,76070,25085,21756,17094,6660
0500000US37049,"Craven County, North Carolina",13741,3344,23254,11062,38681,82120,79658,75793,26806,24112,19588,8549
0500000US37151,"Randolph County, North Carolina",18115,5655,32132,10943,51260,115053,111219,106051,34536,31289,25207,10455
0500000US39141,"Ross County, Ohio",8693,3405,16140,6235,28646,63009,60791,57919,18838,16755,13356,5693
0500000US40109,"Oklahoma County, Oklahoma",112988,31070,203376,71419,328420,608586,589206,558530,151828,133260,108277,43965
0500000US48245,"Jefferson County, Texas",34339,9391,61335,24096,104246,199452,193666,183047,52782,46086,36578,16410
0500000US48303,"Lubbock County, Texas",40584,11800,73119,52357,145224,241507,234293,212108,54743,46595,37599,16123
0500000US54003,"Berkeley County, West Virginia",14782,5568,27231,8948,45410,94127,89892,85686,25551,22737,17561,5861
0500000US55073,"Marathon County, Wisconsin",17453,5580,30847,10979,49122,108677,104581,100465,32791,29072,23770,10324
0500000US02090,"Fairbanks North Star Borough, Alaska",12852,3624,23858,11990,47750,77416,75113,69688,15628,13404,10213,2867
0500000US05085,"Lonoke County, Arkansas",10984,3491,19045,5447,28942,56820,54612,52949,14097,12028,9757,3926
0500000US06001,"Alameda County, California",190834,54903,342511,138017,723283,1361098,1324242,1266435,326369,286760,230510,93768
0500000US06097,"Sonoma County, California",56225,17441,98257,40808,184531,413471,401685,382511,134385,118728,98030,37808
0500000US06113,"Yolo County, California",25649,8367,46898,45713,108767,178782,173510,147247,38255,33631,27177,11413
0500000US09015,"Windham County, Connecticut",13136,4663,22740,12233,46375,98186,94287,88224,27796,23862,18926,7889
0500000US12011,"Broward County, Florida",229188,70224,412226,155671,748846,1585729,1539034,1476969,451231,395180,324525,143391
0500000US20177,"Shawnee County, Kansas",23902,7361,41948,15249,65767,140069,135551,128489,45542,40744,32776,13441
0500000US21067,"Fayette County, Kentucky",37566,10346,67494,45087,147691,262377,256286,237020,61241,54333,42959,17444
0500000US22017,"Caddo Parish, Louisiana",32686,9264,57735,20271,92375,191124,185187,175844,57613,50596,41620,17581
0500000US22079,"Rapides Parish, Louisiana",17844,5367,32043,10885,50027,102162,98519,93014,29525,26497,21274,8749
0500000US26147,"St. Clair County, Michigan",17953,6805,33130,11965,54560,130845,126207,122049,42683,38085,30013,12171
0500000US27171,"Wright County, Minnesota",22052,6398,37831,10282,51602,103509,98518,94025,24127,21730,17122,6907
0500000US29095,"Jackson County, Missouri",92016,26672,165105,57294,282520,554008,535202,512238,149279,130544,104740,43782
0500000US36051,"Livingston County, New York",6234,2288,11279,9037,24914,53188,51948,46903,15988,14244,11117,4655
0500000US36103,"Suffolk County, New York",174327,59442,313018,133921,542823,1208636,1168075,1112028,350879,307579,250082,109614
0500000US40027,"Cleveland County, Oklahoma",34812,10673,60611,37308,130795,228067,221058,203243,50924,45186,37308,14585
0500000US40101,"Muskogee County, Oklahoma",9287,3035,16640,6190,25977,53667,51722,49096,15309,13656,11320,5064
0500000US41035,"Klamath County, Oregon",8448,2708,14986,5731,24151,53848,52667,49714,20129,17303,14610,5636
0500000US42101,"Philadelphia County, Pennsylvania",188323,51527,344091,156776,709576,1274089,1240047,1173058,307503,268427,215755,91760
0500000US45019,"Charleston County, South Carolina",44298,12065,79975,35781,170210,334068,325930,311279,89296,80400,66098,24908
0500000US45047,"Greenwood County, South Carolina",8271,3318,15422,7588,27101,58090,55319,52031,17252,15187,12995,6104
0500000US47141,"Putnam County, Tennessee",8577,3385,16043,11161,34406,64499,62800,57820,18733,16000,13201,5877
0500000US48257,"Kaufman County, Texas",20107,6390,35781,10832,53509,96709,92841,87714,23275,20414,15025,5856
0500000US48381,"Randall County, Texas",18384,5564,32494,13953,55609,107027,103777,97349,29047,25180,20619,8658
0500000US55071,"Manitowoc County, Wisconsin",9222,2939,16065,5511,26269,64781,63009,60542,22378,19759,15941,7054
0500000US55139,"Winnebago County, Wisconsin",19546,6048,34900,20171,69136,140227,136120,127641,38325,33963,27997,12199
0500000US72031,"Carolina Municipio, Puerto Rico",15036,5462,26204,13921,55698,125257,121457,115544,43346,39412,33410,16369
0500000US01095,"Marshall County, Alabama",13213,3897,23959,7839,34630,74664,72150,68992,22771,19929,16487,7143
0500000US04017,"Navajo County, Arizona",16883,4709,29343,9031,38776,83803,81102,76702,27600,23563,20162,8036
0500000US06107,"Tulare County, California",83923,23568,142990,47651,195726,339624,322871,301262,76689,66605,52622,21587
0500000US08077,"Mesa County, Colorado",19537,5693,33709,14826,57611,123093,119498,112091,38857,34854,28801,12276
0500000US09001,"Fairfield County, Connecticut",120689,39527,211990,86019,350499,758754,731833,695465,213405,187586,149824,67801
0500000US12089,"Nassau County, Florida",10299,2956,17088,4894,27775,71032,68744,66433,24966,22574,18787,7216
0500000US17163,"St. Clair County, Illinois",34569,10362,61162,20732,99115,206632,199897,191307,60062,52062,40953,17256
0500000US18035,"Delaware County, Indiana",11643,3761,21430,22581,50578,95928,93342,82846,26512,24283,19931,8926
0500000US18091,"LaPorte County, Indiana",13144,3774,23422,8769,40965,89123,86585,83001,26760,23978,19676,7734
0500000US18095,"Madison County, Indiana",16046,4687,28037,11236,48158,105105,101604,96758,32428,29730,23638,9941
0500000US21117,"Kenton County, Kentucky",22112,5608,39370,14316,66059,130378,126681,120602,34304,30243,24028,9123
0500000US22055,"Lafayette Parish, Louisiana",31222,9269,57348,24580,103171,191441,185434,175183,45018,39820,31864,12377
0500000US24017,"Charles County, Maryland",21193,7242,38138,14945,63187,128614,123365,117872,30961,25942,19917,7711
0500000US26077,"Kalamazoo County, Michigan",32458,9224,57284,41288,117128,213929,207586,190325,55603,49226,39828,16154
0500000US27109,"Olmsted County, Minnesota",20552,6677,38257,11895,61272,122687,118020,112927,32853,28758,24295,11096
0500000US27141,"Sherburne County, Minnesota",14118,4187,25172,7998,39110,73994,70864,67037,14992,13370,10593,3953
0500000US34009,"Cape May County, New Jersey",7757,2911,14739,6735,28714,79952,77821,75621,32273,28774,24068,10483
0500000US35045,"San Juan County, New Mexico",18913,5652,32938,10456,49217,96348,92105,86854,26624,23199,19101,7871
0500000US36089,"St. Lawrence County, New York",12405,3854,21600,14956,42774,89174,86447,77494,25695,22410,18468,7737
0500000US37081,"Guilford County, North Carolina",66543,20894,119037,57836,217681,427824,414633,383724,113925,100298,80474,32855
