id,Geographic Area Name,5 to 14 years,15 to 17 years,Under 18 years,18 to 24 years,15 to 44 years,16 years and over,18 years and over,21 years and over,60 years and over,62 years and over,65 years and over,75 years and over
0500000US26161,"Washtenaw County, Michigan",18560,6073,33547,34286,87021,157512,153146,136063,39035,35111,28570,11790
0500000US28089,"Madison County, Mississippi",7502,2364,13141,4840,22044,43461,42370,40265,11713,10174,7878,3152
0500000US29021,"Buchanan County, Missouri",5038,1503,9405,3467,15549,35073,34060,32456,11763,10222,8758,3645
0500000US29077,"Greene County, Missouri",16750,4644,30930,20077,61717,123459,120061,112719,36690,32474,27425,12751
0500000US34015,"Gloucester County, New Jersey",18048,6124,32026,12886,55375,122494,118695,111828,37302,31577,26408,11410
0500000US34029,"Ocean County, New Jersey",38165,11457,70512,21334,95609,248735,240954,232691,100007,90894,78131,38155
0500000US34039,"Union County, New Jersey",36210,10892,64320,23359,108341,228668,221475,212534,64300,56899,46181,21732
0500000US36009,"Cattaraugus County, New York",4679,1586,8152,3345,13332,31821,30621,28986,10941,9842,7790,3540
0500000US36055,"Monroe County, New York",42370,13404,75595,36525,146943,317792,308732,293471,100644,89121,72436,33516
0500000US36109,"Tompkins County, New York",3694,1102,6258,13889,27293,45620,45070,36496,11715,10497,7829,3314
0500000US37027,"Caldwell County, North Carolina",4347,1560,7712,2692,13766,34149,32837,31843,11659,10492,8840,3756
0500000US37063,"Durham County, North Carolina",17319,4956,32454,16193,73805,136628,132862,125882,34391,30331,24232,9838
0500000US37191,"Wayne County, North Carolina",8484,1305,13454,5357,22161,49599,48909,46469,17270,14382,11650,5115
0500000US41003,"Benton County, Oregon",3745,1449,6900,10026,22306,39929,38713,34088,10657,9258,7874,3292
0500000US41067,"Washington County, Oregon",37444,11774,66674,24297,126471,243298,234797,226356,63440,56137,45054,18677
0500000US42025,"Carbon County, Pennsylvania",3591,1048,6270,2075,10179,27133,26407,25631,9701,8803,7323,3230
0500000US42069,"Lackawanna County, Pennsylvania",11930,3626,21525,9158,38027,90057,87678,82975,32238,28213,23986,11616
0500000US45003,"Aiken County, South Carolina",9433,2144,16613,7728,29796,71318,69695,67010,23676,21495,18061,7529
0500000US48213,"Henderson County, Texas",5751,1418,9640,3032,13846,34758,33794,32817,13022,11787,9993,4580
0500000US49035,"Salt Lake County, Utah",86361,25023,154328,53770,254667,437637,420903,401011,97501,86431,68812,28179
0500000US51177,"Spotsylvania County, Virginia",9096,3128,15613,6445,26377,54374,52330,50163,15295,13777,10649,4062
0500000US01051,"Elmore County, Alabama",4069,1970,8608,3225,16564,34439,33291,32282,9381,8354,6761,2892
0500000US01115,"St. Clair County, Alabama",5950,619,9324,2999,14934,34956,34433,33183,11307,10481,8140,3357
0500000US05131,"Sebastian County, Arkansas",8397,2581,14719,5159,24355,51560,49768,47667,14664,13133,11174,4878
0500000US06055,"Napa County, California",7456,2450,13102,6487,25809,58105,56621,53727,19552,17481,14430,5861
0500000US08059,"Jefferson County, Colorado",31600,10007,56258,21305,111023,242146,235359,226704,74541,64085,52571,21644
0500000US12001,"Alachua County, Florida",13451,3173,23228,27802,68488,117614,115299,103099,28795,25943,21084,8779
0500000US12069,"Lake County, Florida",19509,6044,34045,11864,57373,154860,151016,145572,65240,58797,51673,23489
0500000US12127,"Volusia County, Florida",26570,7267,46683,20665,88990,238823,233601,223887,94468,85289,72905,33067
0500000US17119,"Madison County, Illinois",15629,4692,27485,11218,49910,110932,107833,103135,34887,31284,25920,12291
0500000US18105,"Monroe County, Indiana",6568,2109,11588,19904,39603,64286,63210,52160,15373,13023,10851,4583
0500000US19169,"Story County, Iowa",4508,1309,8206,13565,26226,40658,39676,33311,8632,7758,6384,2946
0500000US34027,"Morris County, New Jersey",28843,10795,51719,21256,88541,208436,200890,192666,65438,58106,47107,22497
0500000US36065,"Oneida County, New York",14187,3964,24174,10285,40164,93966,91416,86351,33418,29466,23969,11701
0500000US36075,"Oswego County, New York",6791,2298,12188,6183,21718,48159,46488,43477,14082,12148,10459,4473
0500000US37147,"Pitt County, North Carolina",10198,3647,18732,16893,45899,79678,77369,69862,20085,18104,13555,5958
0500000US39101,"Marion County, Ohio",3782,1086,6855,2694,10756,24342,23741,22683,8552,7390,6186,2753
0500000US39173,"Wood County, Ohio",7128,2346,13118,11569,28513,54635,53121,46902,15608,13746,11101,4907
0500000US41071,"Yamhill County, Oregon",6308,2173,11932,5491,21451,43786,42107,38279,13627,11799,9716,4073
0500000US42011,"Berks County, Pennsylvania",25889,8469,46619,19856,78152,173320,167562,158196,53451,47324,39961,18677
0500000US47155,"Sevier County, Tennessee",4845,1729,9010,3717,17049,41509,40094,38034,13746,12131,10416,4124
0500000US48099,"Coryell County, Texas",4623,1446,8652,4103,17401,30359,29126,27492,6048,5284,4130,1719
0500000US48367,"Parker County, Texas",9581,3223,16845,5009,25335,55108,52858,50874,15986,14176,11175,4504
0500000US51121,"Montgomery County, Virginia",3829,1324,6935,12226,24405,41477,40414,33630,9414,8922,6863,2905
0500000US53029,"Island County, Washington",4298,795,7253,3048,13570,35759,35021,34061,15237,13434,11058,4415
0500000US55027,"Dodge County, Wisconsin",4783,2047,8638,2718,14397,34777,33362,32455,11553,10065,8541,4089
0500000US55039,"Fond du Lac County, Wisconsin",5644,1926,10784,4688,18500,43120,41732,39606,14246,12554,10509,4849
0500000US12071,"Lee County, Florida",36136,11300,64336,25761,116265,328459,320382,307887,141429,129580,113368,51000
0500000US12105,"Polk County, Florida",43256,13029,76147,29370,131572,293341,284779,271467,99060,90307,78019,33942
0500000US17019,"Champaign County, Illinois",11084,2130,18662,23714,51841,87495,86061,73742,20959,18464,14486,6600
0500000US21029,"Bullitt County, Kentucky",4770,1563,8224,3038,15347,33240,32315,31387,9813,8767,6819,2689
0500000US26073,"Isabella County, Michigan",3223,1004,6113,10213,18407,30908,30137,24309,7216,6463,5129,2316
0500000US28035,"Forrest County, Mississippi",3647,1047,7463,7126,16968,31391,30642,27210,8300,7310,5792,2636
0500000US34003,"Bergen County, New Jersey",54908,17679,97152,37602,172238,396600,384911,369772,123963,110403,91351,44337
0500000US34041,"Warren County, New Jersey",5714,2159,10059,4236,18035,45129,43719,42170,15224,12927,10803,5046
0500000US39003,"Allen County, Ohio",6228,1984,11038,4664,18108,40817,39503,37168,13253,11974,9996,4637
0500000US39043,"Erie County, Ohio",3672,1232,7056,2746,12655,31620,30786,29668,12122,10522,8960,4087
0500000US40145,"Wagoner County, Oklahoma",5713,1453,9454,3274,15043,31820,31024,29612,9839,8497,6829,2743
0500000US41053,"Polk County, Oregon",5028,2110,9828,5845,17533,35475,34461,31905,10904,10164,8070,3341
0500000US42043,"Dauphin County, Pennsylvania",16896,5111,30269,10858,51784,115720,112202,107781,37506,33189,26749,12244
0500000US42089,"Monroe County, Pennsylvania",9251,3788,16477,7918,31644,71501,69281,64936,22453,19049,15134,6507
0500000US44005,"Newport County, Rhode Island",3482,1375,6233,3499,14379,35793,34929,32776,13430,12139,9883,4575
0500000US44009,"Washington County, Rhode Island",5331,2059,9871,9796,23802,56467,54924,49942,19240,17344,14360,6281
0500000US45073,"Oconee County, South Carolina",4372,1575,7450,2325,11880,33087,32119,31264,13706,12015,10116,4116
0500000US48187,"Guadalupe County, Texas",10994,3668,19754,6693,32338,64294,62712,59501,16526,14495,12287,5006
0500000US48215,"Hidalgo County, Texas",75701,24005,137140,46732,184703,319132,303406,281832,71612,64625,53775,24437
0500000US48329,"Midland County, Texas",14605,3237,24833,7495,36341,63605,61615,57641,14679,12613,10150,4488
0500000US53061,"Snohomish County, Washington",50487,15363,90758,30408,161022,326940,316263,304551,87685,75244,60579,24071
0500000US55079,"Milwaukee County, Wisconsin",62069,17795,111497,45157,204710,390024,377506,356085,105542,92350,73838,33762
0500000US55101,"Racine County, Wisconsin",12601,3383,21937,7272,35369,79926,77170,74102,25275,21719,18006,8143
0500000US72113,"Ponce Municipio, Puerto Rico",7303,2382,12561,6210,24218,58365,56687,54234,22494,20343,16767,7823
0500000US06047,"Merced County, California",22611,6333,39302,14827,56866,101566,96943,89091,23558,20794,16534,7262
0500000US06081,"San Mateo County, California",43227,12547,76658,26955,149148,318974,311203,301141,94607,84094,69657,31912
0500000US02170,"Matanuska-Susitna Borough, Alaska",7788,2566,14026,4409,20936,39946,38103,35814,10047,8346,6576,2220
0500000US04027,"Yuma County, Arizona",14417,4098,25957,9683,37604,79240,76645,72570,27207,24604,20861,10381
0500000US05119,"Pulaski County, Arkansas",25168,6584,45423,16766,79271,163243,159672,152686,47493,42646,34790,14639
0500000US13045,"Carroll County, Georgia",7552,2374,13259,7625,25471,48257,46625,42220,12881,11223,9035,3809
0500000US13067,"Cobb County, Georgia",49698,15617,88214,33311,160537,313165,301710,287246,74294,66327,52231,20351
0500000US13139,"Hall County, Georgia",13972,4415,25094,9374,39324,79939,76729,71868,22333,19443,16235,7060
0500000US18085,"Kosciusko County, Indiana",5217,1595,8926,3278,14394,31619,30792,29153,10057,9107,7035,3104
0500000US18163,"Vanderburgh County, Indiana",10418,2579,18161,8937,35401,76314,74508,70326,23837,21110,17214,7931
0500000US22033,"East Baton Rouge Parish, Louisiana",26718,7969,49734,31506,98802,185986,180501,165919,49764,44656,36187,15436
0500000US24013,"Carroll County, Maryland",9437,3932,17489,7369,29634,69304,67380,64821,21398,19216,15181,6942
0500000US24045,"Wicomico County, Maryland",6546,1475,11001,8845,22273,44624,43449,38880,12269,10898,9295,4311
0500000US25027,"Worcester County, Massachusetts",47858,15788,85184,39757,159418,346627,335817,317835,100484,89762,71819,32091
0500000US26065,"Ingham County, Michigan",15683,5495,29037,28242,71054,125889,121235,106629,31786,27999,22280,9372
0500000US34019,"Hunterdon County, New Jersey",6531,2635,11817,4926,19773,52563,50877,48791,16914,14856,12539,5390
0500000US36063,"Niagara County, New York",11539,3580,20692,8280,37049,89708,86998,83317,31913,27273,22147,10227
0500000US36079,"Putnam County, New York",5168,2281,9412,3848,17228,41892,39952,38345,12938,11798,9301,3870
0500000US37049,"Craven County, North Carolina",6856,1589,10946,3665,16982,40686,39478,38521,14777,13306,11009,4622
0500000US37151,"Randolph County, North Carolina",9069,2321,15292,5433,25470,58922,57500,54678,19429,17731,13900,6123
0500000US39141,"Ross County, Ohio",4280,1900,8012,2738,12901,29747,28748,27117,10341,9186,7393,3233
0500000US40109,"Oklahoma County, Oklahoma",55178,15282,99098,35147,164571,314706,305274,290836,84870,74466,61139,26583
0500000US48245,"Jefferson County, Texas",17154,4605,30525,11397,47903,96838,94265,89089,28941,25469,20656,9738
0500000US48303,"Lubbock County, Texas",20098,5796,36005,25570,71678,122928,119544,108452,30840,26741,21540,9795
0500000US54003,"Berkeley County, West Virginia",6763,2563,12757,4741,22965,47461,45318,43257,13135,11585,9068,3145
0500000US55073,"Marathon County, Wisconsin",8822,2807,15552,4922,23895,53960,52092,50156,17309,15581,12666,5989
0500000US02090,"Fairbanks North Star Borough, Alaska",6132,1897,11539,4539,21095,35302,34035,32036,7763,6390,5002,1565
0500000US05085,"Lonoke County, Arkansas",5615,1629,9211,2488,14351,29509,28247,27570,7320,6438,5461,2455
0500000US06001,"Alameda County, California",93234,26861,167194,69073,360494,696577,679380,650817,179347,159796,129428,55544
0500000US06097,"Sonoma County, California",27614,8210,48291,19553,90958,213374,207699,198259,73292,65508,54508,22238
0500000US06113,"Yolo County, California",12554,3972,23422,25205,55493,92227,89978,76227,20978,18646,14933,6496
0500000US09015,"Windham County, Connecticut",7112,2418,12079,5975,22639,50086,48144,45343,15265,12851,10414,4592
0500000US12011,"Broward County, Florida",113444,34326,202834,75164,375124,819875,797572,768410,247151,218523,181899,84370
0500000US20177,"Shawnee County, Kansas",11751,3307,20192,7471,32919,72946,70851,67540,25448,22270,18059,8203
0500000US21067,"Fayette County, Kentucky",18457,4999,32899,23370,73681,135628,132723,122227,34883,30769,24627,10545
0500000US22017,"Caddo Parish, Louisiana",16089,4721,28674,10211,47682,102617,99477,95158,32473,29323,24235,10859
0500000US22079,"Rapides Parish, Louisiana",8672,2516,15380,5166,25014,53175,51394,48520,15650,14673,11995,5415
0500000US26147,"St. Clair County, Michigan",8529,3003,15693,5677,26453,65950,64064,62101,22682,20755,16113,7088
0500000US27171,"Wright County, Minnesota",10306,2972,17566,4963,25301,51695,49273,47516,12175,11339,9158,3794
0500000US29095,"Jackson County, Missouri",45300,13216,81482,28694,143642,289804,280650,269162,83727,73436,60074,26622
0500000US36051,"Livingston County, New York",2996,1258,5527,4802,12008,26110,25672,22739,8151,7351,5992,2696
0500000US36103,"Suffolk County, New York",85191,29045,153174,65189,265510,618208,598140,571910,191438,168773,140454,65314
0500000US40027,"Cleveland County, Oklahoma",17151,5377,29943,17274,63935,115520,111578,102521,27609,24489,20469,8744
0500000US40101,"Muskogee County, Oklahoma",4380,1632,8122,2782,13077,28075,26891,25849,8218,7450,6364,3070
0500000US41035,"Klamath County, Oregon",4118,1494,7412,2802,12215,27114,26522,25358,10230,8952,7565,3080
0500000US42101,"Philadelphia County, Pennsylvania",92836,25261,168883,80230,365439,681776,665238,629751,179670,159114,129097,58560
0500000US45019,"Charleston County, South Carolina",21210,5543,38885,17260,85220,174394,170602,163968,49251,45056,37156,14685
0500000US45047,"Greenwood County, South Carolina",4043,1539,8214,3787,14024,31324,30023,28270,9824,8837,7405,3448
0500000US47141,"Putnam County, Tennessee",4740,1589,8498,4827,16308,32235,31657,29665,10317,8792,7372,3395
0500000US48257,"Kaufman County, Texas",10061,3583,18516,5500,27057,49888,47590,45098,12139,11093,7927,3163
0500000US48381,"Randall County, Texas",9006,2592,15770,6550,27401,54740,53221,49507,16359,13880,11592,5204
0500000US55071,"Manitowoc County, Wisconsin",4250,1538,7627,2708,12761,32431,31496,30411,12125,10688,8613,4159
0500000US55139,"Winnebago County, Wisconsin",9989,3123,17423,10083,32810,69245,67287,62861,20963,18586,15489,7329
0500000US72031,"Carolina Municipio, Puerto Rico",7495,2687,13025,6987,28930,68811,67194,64162,25843,24205,20010,9929
0500000US01095,"Marshall County, Alabama",6347,1818,11901,3561,16777,38092,36970,35151,12938,11030,9461,4287
0500000US04017,"Navajo County, Arizona",8282,2390,14575,4538,18547,42182,40855,38325,14727,12676,10681,4337
0500000US06107,"Tulare County, California",40363,11325,68703,23297,96008,170521,162836,152122,40630,36187,28996,12466
0500000US08077,"Mesa County, Colorado",9696,2858,16680,7767,28287,63578,61633,57680,20874,18233,15601,7019
0500000US09001,"Fairfield County, Connecticut",59436,19237,103956,42275,174531,393265,380205,362384,116418,102748,84871,40915
0500000US12089,"Nassau County, Florida",4892,1360,8066,2309,13535,36234,35068,34221,12910,12093,9700,3599
0500000US17163,"St. Clair County, Illinois",16619,4478,28972,10087,50003,107900,105135,101500,34006,29476,23381,10677
0500000US18035,"Delaware County, Indiana",5360,1840,10103,11312,25594,50552,49307,43878,15095,14255,11602,5454
0500000US18091,"LaPorte County, Indiana",5709,1754,10223,4109,17988,42838,41588,39523,14481,13182,10854,4533
0500000US18095,"Madison County, Indiana",7939,2234,14101,5487,22781,53086,51329,48974,17830,16545,13177,5958
0500000US21117,"Kenton County, Kentucky",11508,2561,19374,6505,32549,66730,64900,61848,19081,16855,13563,5548
0500000US22055,"Lafayette Parish, Louisiana",15447,4233,28393,11661,51112,98778,96599,91487,24831,22555,18069,7659
0500000US24017,"Charles County, Maryland",10400,3659,18812,7437,32417,67869,65186,62837,17022,14024,11197,4488
0500000US26077,"Kalamazoo County, Michigan",15808,4067,27030,20928,57756,109562,106870,98480,30904,27220,22360,9723
0500000US27109,"Olmsted County, Minnesota",9857,3015,18670,6184,30500,63279,61088,58486,18028,15800,13628,6553
0500000US27141,"Sherburne County, Minnesota",6999,2092,12636,3125,17907,35447,33929,32269,7700,7096,5713,2320
0500000US34009,"Cape May County, New Jersey",3700,1307,6921,2693,13114,40575,39704,39022,17476,15684,13137,5928
0500000US35045,"San Juan County, New Mexico",9444,3127,16643,4894,24534,48719,46721,44367,13913,12199,10342,4362
0500000US36089,"St. Lawrence County, New York",5881,1850,10368,6585,19678,43354,42053,37857,13595,11928,9982,4486
0500000US37081,"Guilford County, North Carolina",32952,10415,58703,30517,114317,228756,222182,205181,63813,56935,46176,19938
0500000US39095,"Lucas County, Ohio",26924,7906,47864,19128,83283,178632,173584,165567,55490,48145,39727,17583
0500000US40143,"Tulsa County, Oklahoma",44769,12872,80043,28364,131518,260253,251917,239561,73113,64890,53194,22941
0500000US44003,"Kent County, Rhode Island",7668,2846,14231,5910,29460,71835,69609,67749,24592,21559,17766,8209
0500000US48039,"Brazoria County, Texas",27572,7563,47630,15939,75074,141251,135553,127747,32868,28372,23664,8796
0500000US48491,"Williamson County, Texas",40549,12497,70849,22164,121730,225705,216986,206935,52625,47607,38325,14827
0500000US53045,"Mason County, Washington",3522,826,6465,2534,9683,25909,25479,24344,10422,9702,7864,3029
0500000US55105,"Rock County, Wisconsin",9586,3456,17376,6857,30293,67237,64836,61998,21038,18578,15263,6725
0500000US72097,"Mayagüez Municipio, Puerto Rico",3440,1249,5914,5187,13797,32512,31713,29001,13419,12424,10313,5331
0500000US06057,"Nevada County, California",5245,1329,8300,2413,13898,43456,42588,41832,19452,17904,14971,5684
0500000US12019,"Clay County, Florida",13931,3573,23172,7926,39105,87034,84836,81157,25250,22922,18800,6766
0500000US12055,"Highlands County, Florida",5744,1471,9722,2854,14324,45836,44839,43050,23666,21604,19504,10188
0500000US12131,"Walton County, Florida",4431,1350,7556,2313,11828,N,29185,28452,10426,9552,7542,2884
0500000US15009,"Maui County, Hawaii",9860,2898,18984,5698,29884,67809,65952,63567,22253,20440,16173,6850
0500000US23005,"Cumberland County, Maine",14904,4657,25977,12030,55060,127897,124742,120074,40519,36971,30332,13150
0500000US33015,"Rockingham County, New Hampshire",17196,5732,29492,10438,52494,130382,126719,122489,42129,36521,29913,12517
0500000US35031,"McKinley County, New Mexico",5464,1901,10227,3834,15307,28938,27538,25772,8850,7198,5708,2702
0500000US36011,"Cayuga County, New York",4020,1387,7319,2757,12881,30995,30062,28670,10258,9325,7659,3533
0500000US36047,"Kings County, New York",154236,42970,288184,107538,581864,1099562,1071368,1032584,291432,258517,212044,96653
0500000US37089,"Henderson County, North Carolina",4796,2653,9918,3878,18711,52354,50500,48247,21540,19691,17230,7822
0500000US39057,"Greene County, Ohio",9072,3300,16993,10089,34098,70371,68007,63368,22131,19110,16084,7201
0500000US39139,"Richland County, Ohio",6959,1880,12960,4075,19159,48476,47176,44966,17454,16184,13674,6879
0500000US41033,"Josephine County, Oregon",4535,1505,7790,2317,13141,37499,36309,35079,16016,14104,12081,5280
0500000US42007,"Beaver County, Pennsylvania",8805,2756,16023,5395,26644,70771,68663,66501,25827,23530,20090,9554
0500000US42037,"Columbia County, Pennsylvania",3115,942,5464,5717,13093,28867,28227,25855,9425,8499,7113,3281
0500000US45031,"Darlington County, South Carolina",3863,1260,5955,3751,12190,28486,27698,25855,10364,9308,7203,3061
0500000US45079,"Richland County, South Carolina",24272,7210,43515,31126,96294,175397,170369,156523,43209,38577,30441,12104
0500000US48157,"Fort Bend County, Texas",60253,18722,105919,31854,162960,306449,295260,280785,69521,61512,47291,16690
0500000US48181,"Grayson County, Texas",8235,2736,15063,5938,24800,55945,53806,50809,17488,15378,13322,5669
0500000US48451,"Tom Green County, Texas",7584,1988,13496,6772,24010,46324,45242,42078,13151,11763,9691,4019
0500000US51019,"Bedford County, Virginia",4356,1690,7751,2855,12663,33732,32391,31500,12299,10949,8921,3865
0500000US53021,"Franklin County, Washington",9188,2231,15424,4041,19423,31590,30049,27619,6400,5754,4413,1848
0500000US53025,"Grant County, Washington",8080,2191,13979,4397,18816,35286,33563,31185,9604,8967,6723,2927
0500000US55109,"St. Croix County, Wisconsin",6524,2098,11251,3423,16608,35540,34114,32755,9043,8298,6619,2726
0500000US05045,"Faulkner County, Arkansas",8174,2928,14441,9862,29385,52169,49789,45537,12507,11074,8824,3432
0500000US06019,"Fresno County, California",77959,22306,138098,47923,207416,374824,360352,339461,91956,80902,67191,29602
0500000US08013,"Boulder County, Colorado",17984,5754,31011,23218,69870,134839,131446,120234,36934,31790,24872,10124
0500000US08041,"El Paso County, Colorado",46959,13885,84363,33887,146458,277287,268741,255281,71506,63352,50353,20394
0500000US12015,"Charlotte County, Florida",6234,1827,10482,4021,19577,85798,84376,81863,47944,44717,38458,17717
0500000US12057,"Hillsborough County, Florida",88178,26351,157683,63948,300933,594722,576397,549667,160341,141004,115153,48866
0500000US18043,"Floyd County, Indiana",4853,1807,8967,3159,14936,32366,31170,29643,9729,8715,7215,2965
0500000US21093,"Hardin County, Kentucky",7519,1992,12503,4155,20788,43303,42035,40327,12893,10710,8995,4015
0500000US22071,"Orleans Parish, Louisiana",21125,6236,38576,17512,88825,171557,167175,158178,46221,41783,32798,13087
0500000US23003,"Aroostook County, Maine",3553,970,6330,2452,9835,28753,27914,26871,11738,10650,8770,4098
0500000US24005,"Baltimore County, Maryland",49097,14632,87734,36644,163559,357087,347961,331497,112672,100861,82686,39074
0500000US24043,"Washington County, Maryland",8946,2603,14944,5825,25844,59969,58062,55341,20400,17641,14702,6882
0500000US26125,"Oakland County, Michigan",71714,23930,129139,49547,233780,530188,513225,492733,167020,147057,118911,51819
0500000US34001,"Atlantic County, New Jersey",14690,5059,26739,13553,47909,112587,109057,103889,36455,32284,26395,11866
0500000US34023,"Middlesex County, New Jersey",49346,15238,87958,37786,164678,341637,331943,312473,95900,84927,70000,31960
0500000US34037,"Sussex County, New Jersey",7673,2782,13492,5915,23923,58985,57121,54606,18197,15193,12534,5081
0500000US35005,"Chaves County, New Mexico",4551,1441,7714,2984,12281,25675,24721,23101,8119,6882,5797,2533
0500000US35013,"Doña Ana County, New Mexico",15355,3865,25959,15623,45199,87629,84600,77953,24518,22768,18424,8397
0500000US36085,"Richmond County, New York",28294,8963,50735,19480,91165,200535,194679,186950,61574,55186,43821,19121
0500000US42071,"Lancaster County, Pennsylvania",35056,10329,62547,24639,101296,222415,215284,203056,72728,66105,54956,26851
0500000US42107,"Schuylkill County, Pennsylvania",7710,2441,13489,4357,21778,56939,55242,53640,21473,19606,16006,7648
0500000US42129,"Westmoreland County, Pennsylvania",17927,5659,31311,12380,55036,151330,147441,142226,60552,53901,44511,21236
0500000US45083,"Spartanburg County, South Carolina",22082,6007,36570,14778,61666,129086,126236,119235,38826,34012,28335,12119
0500000US48339,"Montgomery County, Texas",43501,12355,74810,22910,114861,229075,221716,211204,58038,51937,43286,16730
0500000US51087,"Henrico County, Virginia",20568,6688,36361,12571,66679,140164,136332,131629,42339,38235,29976,13322
0500000US51760,"Richmond city, Virginia",10509,3093,20151,14864,57623,102901,100903,94079,25251,22281,17921,7510
0500000US55035,"Eau Claire County, Wisconsin",5432,1572,9860,9372,23143,43715,42573,38692,12118,11367,9176,4075
0500000US55063,"La Crosse County, Wisconsin",6549,1896,11703,9841,25664,50494,49319,45048,14950,13469,10591,4997
0500000US01003,"Baldwin County, Alabama",12993,4259,22765,8150,37705,92202,89820,86233,32030,28513,23986,9540
0500000US05125,"Saline County, Arkansas",8251,2333,13959,4643,23062,49232,47925,46266,15480,14070,11802,4974
0500000US12009,"Brevard County, Florida",30917,10375,55310,20117,95470,258828,251928,242278,104260,91965,76579,36775
0500000US17091,"Kankakee County, Illinois",6460,2339,11746,5893,21931,44926,43510,40788,13283,12255,9975,4545
0500000US18005,"Bartholomew County, Indiana",5679,1719,10264,2683,15039,32261,31327,30253,9908,9020,7611,3436
0500000US18057,"Hamilton County, Indiana",26129,7577,44024,11617,65037,130739,125180,121066,32084,29016,23389,9873
0500000US19153,"Polk County, Iowa",33200,9394,59424,21305,101057,194101,187298,178035,48623,43561,35694,15626
0500000US20209,"Wyandotte County, Kansas",13069,3262,22667,6884,33190,62985,60792,57718,16199,14641,11575,4881
0500000US22045,"Iberia Parish, Louisiana",5008,1357,8978,3387,13636,28599,27854,26396,8254,6912,5698,2364
0500000US22103,"St. Tammany Parish, Louisiana",17166,5724,29517,9700,47373,106197,102337,97409,32989,29234,23894,9870
0500000US24001,"Allegany County, Maryland",3095,923,5534,4331,11804,28023,27500,25396,9920,9305,7939,3818
0500000US25005,"Bristol County, Massachusetts",32468,10442,56981,25640,108582,241055,233927,224075,74369,65715,54227,24505
0500000US26021,"Berrien County, Michigan",9436,3049,16727,6168,26585,63767,62008,58669,23690,20821,16913,7677
0500000US26093,"Livingston County, Michigan",10824,3924,19720,7241,31700,78255,75581,72388,25415,22582,17752,7012
0500000US26103,"Marquette County, Michigan",3506,903,6070,5459,13448,27811,27223,25004,8943,8095,6609,2982
0500000US29019,"Boone County, Missouri",9775,2472,16882,18697,46277,77303,75489,65361,17920,15237,12334,5172
0500000US34031,"Passaic County, New Jersey",32316,9737,58655,24438,99988,205345,199003,188294,57494,50690,41897,18924
0500000US35043,"Sandoval County, New Mexico",9645,3370,16629,5327,26951,60176,57385,54986,19356,17114,13788,5223
0500000US36093,"Schenectady County, New York",8858,2712,15798,7969,30168,65060,63340,60346,21605,18982,15552,7333
0500000US37031,"Carteret County, North Carolina",3020,1163,5523,2106,10538,30475,29776,28994,12635,11655,9457,3665
0500000US37155,"Robeson County, North Carolina",9119,2820,15904,6647,26265,53920,51763,48420,16118,14211,11122,4596
0500000US39133,"Portage County, Ohio",8307,2671,14291,15071,35356,71623,69295,61123,20632,18564,14957,6073
0500000US41047,"Marion County, Oregon",23240,7338,41521,15605,67102,135291,130360,123670,41285,36657,29282,12693
0500000US42027,"Centre County, Pennsylvania",6803,2245,12058,18754,37585,66730,65377,53821,16800,14686,12410,5774
0500000US42125,"Washington County, Pennsylvania",11600,3479,20240,8456,35652,88400,86014,82066,31471,28089,23339,10835
0500000US45059,"Laurens County, South Carolina",3945,583,6273,3300,12164,27915,27655,25868,9400,8612,6789,2712
0500000US47001,"Anderson County, Tennessee",4892,1359,8256,3561,13428,32236,31289,30106,11171,10144,8517,3875
0500000US51085,"Hanover County, Virginia",6769,2470,11193,4329,18564,44933,43600,41578,14541,12644,10216,4229
0500000US53035,"Kitsap County, Washington",14827,4781,26868,10524,48499,108043,104851,101357,35292,31188,25393,9823
0500000US55055,"Jefferson County, Wisconsin",4630,2009,8729,3838,16120,35377,33958,32270,10513,8925,7868,3274
0500000US55087,"Outagamie County, Wisconsin",11893,3934,21969,7929,36230,75217,72421,69320,20729,18030,14998,6885
0500000US01049,"DeKalb County, Alabama",4884,1685,8180,2830,13420,29775,28157,27487,8775,8075,6838,2942
0500000US06007,"Butte County, California",12855,3649,23001,15888,46378,97120,94519,88265,32172,28537,23669,10034
0500000US06017,"El Dorado County, California",10914,4142,19313,6398,30316,79369,76838,74541,30158,26704,20769,8361
0500000US06025,"Imperial County, California",13616,4220,24744,8786,34593,66107,63428,59219,18386,15032,12770,5841
0500000US06029,"Kern County, California",72885,20063,127287,41772,180336,322216,309708,293008,77034,67758,52572,22106
0500000US06041,"Marin County, California",14711,4845,25304,8763,38399,110610,107063,103607,42948,38798,32515,14352
