id,Geographic Area Name,5 to 14 years,15 to 17 years,Under 18 years,18 to 24 years,15 to 44 years,16 years and over,18 years and over,21 years and over,60 years and over,62 years and over,65 years and over,75 years and over
0500000US72097,"Mayagüez Municipio, Puerto Rico",3583,1359,6272,5819,14593,28931,28087,25545,8916,8322,7190,3361
0500000US06057,"Nevada County, California",5231,1343,8779,2698,15259,41080,40029,38743,17132,15149,12775,4569
0500000US12019,"Clay County, Florida",16055,5234,27182,9272,41267,84518,80882,76825,22591,20100,15952,5378
0500000US12055,"Highlands County, Florida",4731,2105,8674,4515,15628,43631,42189,39499,21540,20132,17741,9669
0500000US12131,"Walton County, Florida",4128,1108,6821,3138,12469,N,27813,26553,9495,8352,6975,2463
0500000US15009,"Maui County, Hawaii",10655,2985,17054,5999,30925,66802,65228,62729,19991,17605,14319,4977
0500000US23005,"Cumberland County, Maine",16003,5433,28526,12045,56337,118092,114312,109692,34046,30425,23641,8791
0500000US33015,"Rockingham County, New Hampshire",17304,6096,30757,11800,54379,125909,122208,117370,37063,32600,25488,9111
0500000US35031,"McKinley County, New Mexico",6798,1987,10609,3315,14212,25460,23916,22145,5826,4635,3573,1586
0500000US36011,"Cayuga County, New York",4486,1420,7945,3055,15305,32832,31819,30456,9441,8150,6663,2551
0500000US36047,"Kings County, New York",160493,44028,300639,101146,548695,951427,922639,882766,208386,182969,146753,58087
0500000US37089,"Henderson County, North Carolina",8070,1703,12135,3940,16037,45193,44195,42456,17076,15208,13109,5655
0500000US39057,"Greene County, Ohio",10124,3111,17898,10309,34087,67238,65097,59705,18202,16109,12975,4835
0500000US39139,"Richland County, Ohio",7438,2487,12885,5064,23959,49778,48078,46303,13925,12216,10061,4242
0500000US41033,"Josephine County, Oregon",4879,1642,9050,2575,13902,35247,34244,32925,13976,12684,10782,4281
0500000US42007,"Beaver County, Pennsylvania",8952,2602,15811,6045,27631,65975,64245,61740,21811,19115,15529,6291
0500000US42037,"Columbia County, Pennsylvania",3102,996,5916,4865,12767,26552,25849,23644,8052,6942,5599,2167
0500000US45031,"Darlington County, South Carolina",5465,1431,8970,3762,12490,25379,24179,22401,8005,7412,5437,1795
0500000US45079,"Richland County, South Carolina",24916,8169,44950,34315,96687,160909,155742,138683,32236,28176,22437,7580
0500000US48157,"Fort Bend County, Texas",63046,19340,109905,33055,155278,290712,276774,261364,61206,53046,39989,12677
0500000US48181,"Grayson County, Texas",9524,2748,16283,6188,25014,50761,48839,46242,13877,12753,10284,3912
0500000US48451,"Tom Green County, Texas",8390,2180,14685,7534,26495,46199,44766,40724,11377,10210,8196,2875
0500000US51019,"Bedford County, Virginia",4447,1668,7968,2940,12467,31864,30637,29130,11134,9780,7770,2906
0500000US53021,"Franklin County, Washington",8768,2334,15495,4541,21823,35116,33379,31629,7055,6072,4754,1628
0500000US53025,"Grant County, Washington",8483,2189,14311,5002,20279,36533,35478,33702,9805,9130,7358,2410
0500000US55109,"St. Croix County, Wisconsin",6519,2176,11252,3253,16685,34544,33077,31678,8583,7034,5873,2034
0500000US05045,"Faulkner County, Arkansas",8351,1990,14431,9033,27657,46894,46145,42296,10292,8738,6896,2373
0500000US06019,"Fresno County, California",81978,22291,143722,49770,214722,366882,352228,330925,78005,67625,54349,20936
0500000US08013,"Boulder County, Colorado",18098,5826,31129,24557,76051,136421,132492,121607,30982,26853,21161,7163
0500000US08041,"El Paso County, Colorado",48769,14208,87699,43762,164637,283069,273053,256264,59380,50862,41044,14042
0500000US12015,"Charlotte County, Florida",5812,2191,11725,5850,20504,79679,78415,75699,43934,40469,35863,17266
0500000US12057,"Hillsborough County, Florida",93110,27328,166145,64658,296569,556825,536663,509169,127429,112114,90655,34267
0500000US18043,"Floyd County, Indiana",4808,1661,8591,3293,14902,30015,29053,27705,7784,6921,5219,1920
0500000US21093,"Hardin County, Kentucky",8160,2371,14609,6078,22721,42885,41209,38999,10232,8650,6850,2490
0500000US22071,"Orleans Parish, Louisiana",21606,6154,39548,16099,80231,149403,145707,138642,35863,31210,24734,8629
0500000US23003,"Aroostook County, Maine",3291,1343,6237,2469,10512,27839,26630,25531,10632,9439,7423,2850
0500000US24005,"Baltimore County, Maryland",50906,15332,91088,35864,154208,311715,301648,284696,86886,76027,59856,23854
0500000US24043,"Washington County, Maryland",9996,3121,18026,6434,30809,62019,59894,57215,16807,13918,11364,4572
0500000US26125,"Oakland County, Michigan",74407,25027,134892,52624,242171,497861,481945,460751,133784,115768,92675,34960
0500000US34001,"Atlantic County, New Jersey",17353,4970,29683,12500,47368,103489,99950,94850,29138,25868,21163,8336
0500000US34023,"Middlesex County, New Jersey",51430,16008,91974,39106,170151,328755,317810,299433,78948,68069,54138,21146
0500000US34037,"Sussex County, New Jersey",7827,3038,14527,5737,25077,57879,55659,53359,17404,14876,11142,3982
0500000US35005,"Chaves County, New Mexico",4796,1604,8770,3140,12541,24633,23484,22065,7198,6213,5033,2392
0500000US35013,"Doña Ana County, New Mexico",15216,4191,26272,15421,46342,83239,80691,75585,22093,20094,16362,6538
0500000US36085,"Richmond County, New York",29930,9437,53302,20011,90931,183897,177463,169161,49137,42899,33233,11950
0500000US42071,"Lancaster County, Pennsylvania",36167,10932,65164,24437,101388,207608,200562,189591,60316,53591,43795,18632
0500000US42107,"Schuylkill County, Pennsylvania",8401,2885,14701,5077,27191,60961,58635,56710,17741,15630,12873,4988
0500000US42129,"Westmoreland County, Pennsylvania",18599,6396,32808,13011,57709,143271,139051,133648,48343,43625,34925,14126
0500000US45083,"Spartanburg County, South Carolina",20355,6255,35802,14776,59653,119874,115280,108893,31339,26753,21843,8134
0500000US48339,"Montgomery County, Texas",45174,14324,80924,25492,116649,223881,213475,202841,51389,43112,35128,12392
0500000US51087,"Henrico County, Virginia",21293,6242,38107,13816,62930,122447,118461,112716,29972,26372,21587,8011
0500000US51760,"Richmond city, Virginia",9878,3048,19556,13086,54811,90497,88173,82285,18237,15730,12292,4421
0500000US55035,"Eau Claire County, Wisconsin",6065,1897,11122,9048,23722,42302,40979,37793,10314,8880,7513,2848
0500000US55063,"La Crosse County, Wisconsin",6523,2154,11680,9019,25245,46747,45528,41686,11941,10344,8531,3380
0500000US01003,"Baldwin County, Alabama",14545,4481,24391,7025,35698,84020,81046,77653,27487,25163,20457,7751
0500000US05125,"Saline County, Arkansas",7536,2917,14248,5017,23257,47741,45289,42153,12889,11493,9991,4069
0500000US12009,"Brevard County, Florida",31085,9418,54317,23398,97894,241737,235294,223813,87156,77967,64689,28198
0500000US17091,"Kankakee County, Illinois",7737,2208,13449,6212,21432,42515,41319,38797,12343,10749,8369,3479
0500000US18005,"Bartholomew County, Indiana",4991,1831,9426,3452,17141,33495,31736,30389,8240,7183,5938,2524
0500000US18057,"Hamilton County, Indiana",26320,7336,45029,12759,63382,120847,115853,111116,26480,22888,17919,6615
0500000US19153,"Polk County, Iowa",34419,9637,61891,21069,102317,185421,178591,168510,39298,35581,27354,9799
0500000US20209,"Wyandotte County, Kansas",13063,3408,23453,7096,34047,60499,58412,55635,12871,10877,8769,3141
0500000US22045,"Iberia Parish, Louisiana",5392,1515,9176,3720,12896,26216,24933,22475,6987,5992,4683,1671
0500000US22103,"St. Tammany Parish, Louisiana",18019,5370,32383,9842,45098,97515,93874,88661,28079,24103,19750,7073
0500000US24001,"Allegany County, Maryland",3628,1092,6723,4879,15735,31893,31218,28343,8464,7470,6208,2670
0500000US25005,"Bristol County, Massachusetts",33555,10224,59117,26410,105996,220492,213997,202132,60310,53134,40629,15102
0500000US26021,"Berrien County, Michigan",9635,2627,16844,6967,27224,59999,58562,55213,19134,16936,13555,5465
0500000US26093,"Livingston County, Michigan",11636,4167,21031,8052,33986,77831,74892,70792,22831,19773,15366,5560
0500000US26103,"Marquette County, Michigan",3700,1054,6380,4798,13286,27394,26843,24974,8803,7719,6215,2325
0500000US29019,"Boone County, Missouri",11074,2718,19657,17361,43821,69726,67977,60725,14288,12712,9603,3566
0500000US34031,"Passaic County, New Jersey",33775,10164,61205,24219,100320,190865,184447,174338,46286,40209,31314,13016
0500000US35043,"Sandoval County, New Mexico",9908,2936,16953,5476,26639,56131,54212,51846,16033,14271,11975,4251
0500000US36093,"Schenectady County, New York",9951,3106,17539,8291,30150,60793,58673,55282,16516,14645,11300,4683
0500000US37031,"Carteret County, North Carolina",3875,1117,6820,2407,10505,28398,27405,26399,10582,9586,7998,3020
0500000US37155,"Robeson County, North Carolina",9312,2649,16868,6670,25521,49203,47296,43516,12898,11496,8739,2898
0500000US39133,"Portage County, Ohio",8281,2842,15313,12146,33137,66210,64028,58883,17584,15124,12228,4610
0500000US41047,"Marion County, Oregon",24649,7977,44449,16834,71467,135225,130538,123944,35399,31587,24193,9715
0500000US42027,"Centre County, Pennsylvania",6785,2232,12469,21577,45940,74244,72901,61650,14684,13375,10405,4106
0500000US42125,"Washington County, Pennsylvania",11710,3393,20001,9378,36160,83228,81091,77062,26813,23862,18807,7161
0500000US45059,"Laurens County, South Carolina",4332,1943,8287,3191,12239,26224,24779,22473,7711,7133,5837,2050
0500000US47001,"Anderson County, Tennessee",4350,1389,7891,2931,13505,29691,29046,27399,9912,8675,6788,2639
0500000US51085,"Hanover County, Virginia",7750,2180,12521,4503,18778,41461,39925,37700,11890,10601,8671,3673
0500000US53035,"Kitsap County, Washington",15768,4286,28388,15565,57070,112381,109698,105431,30952,27897,22355,7667
0500000US55055,"Jefferson County, Wisconsin",5314,1892,9325,4087,16319,34697,33117,30672,9937,8424,6777,2519
0500000US55087,"Outagamie County, Wisconsin",12925,3408,22158,7998,36940,72792,70817,67459,18343,15721,12578,4874
0500000US01049,"DeKalb County, Alabama",5088,1499,8965,3241,12741,27464,26083,24497,8407,7129,5423,1942
0500000US06007,"Butte County, California",12839,3813,23211,16244,49599,93518,90525,82723,26448,23811,19151,7517
0500000US06017,"El Dorado County, California",11085,3285,18699,7420,31063,77579,75828,72320,27580,24371,19658,6638
0500000US06025,"Imperial County, California",14148,3971,26087,10385,41079,70309,67568,63809,13522,12608,10742,4312
0500000US06029,"Kern County, California",74717,21575,131665,48800,206378,342655,328104,307832,66168,57649,45504,16664
0500000US06041,"Marin County, California",15697,5104,26557,8189,40371,103848,100742,97634,35517,31576,25698,10165
