STNAME,CTYNAME,TOT_POP
Alabama,Pickens County,1313
Alabama,Pickens County,1411
Alabama,Pickens County,1512
Alabama,Pickens County,1357
Alabama,Pickens County,1211
Alabama,Pickens County,929
Alabama,Pickens County,742
Alabama,Pickens County,481
Alabama,Pickens County,430
Alabama,Pike County,33338
Alabama,Pike County,1788
Alabama,Pike County,1792
Alabama,Pike County,1725
Alabama,Pike County,2929
Alabama,Pike County,5640
Alabama,Pike County,2494
Alabama,Pike County,1584
Alabama,Pike County,1752
Alabama,Pike County,1560
Alabama,Pike County,1718
Alabama,Pike County,1651
Alabama,Pike County,1870
Alabama,Pike County,1848
Alabama,Pike County,1502
Alabama,Pike County,1375
Alabama,Pike County,904
Alabama,Pike County,641
Alabama,Pike County,565
Alabama,Randolph County,22725
Alabama,Randolph County,1314
Alabama,Randolph County,1316
Alabama,Randolph County,1372
Alabama,Randolph County,1492
Alabama,Randolph County,1308
Alabama,Randolph County,1347
Alabama,Randolph County,1105
Alabama,Randolph County,1212
Alabama,Randolph County,1234
Alabama,Randolph County,1438
Alabama,Randolph County,1604
Alabama,Randolph County,1675
Alabama,Randolph County,1683
Alabama,Randolph County,1443
Alabama,Randolph County,1215
Alabama,Randolph County,894
Alabama,Randolph County,582
Alabama,Randolph County,491
Alabama,Russell County,57781
Alabama,Russell County,3972
Alabama,Russell County,4017
Alabama,Russell County,3768
Alabama,Russell County,3496
Alabama,Russell County,3504
Alabama,Russell County,4759
Alabama,Russell County,4029
Alabama,Russell County,3773
Alabama,Russell County,3450
Alabama,Russell County,3582
Alabama,Russell County,3756
Alabama,Russell County,3874
Alabama,Russell County,3521
Alabama,Russell County,2811
Alabama,Russell County,2188
Alabama,Russell County,1468
Alabama,Russell County,920
Alabama,Russell County,893
Alabama,St. Clair County,88690
Alabama,St. Clair County,5289
Alabama,St. Clair County,5596
Alabama,St. Clair County,5889
Alabama,St. Clair County,5107
Alabama,St. Clair County,4520
Alabama,St. Clair County,5914
Alabama,St. Clair County,5912
Alabama,St. Clair County,5740
Alabama,St. Clair County,5561
Alabama,St. Clair County,6287
Alabama,St. Clair County,5967
Alabama,St. Clair County,6397
Alabama,St. Clair County,5773
Alabama,St. Clair County,4937
Alabama,St. Clair County,4007
Alabama,St. Clair County,2805
Alabama,St. Clair County,1688
Alabama,St. Clair County,1301
Alabama,Shelby County,215707
Alabama,Shelby County,12461
Alabama,Shelby County,13708
Alabama,Shelby County,15182
Alabama,Shelby County,14435
Alabama,Shelby County,12533
Alabama,Shelby County,12873
Alabama,Shelby County,13290
Alabama,Shelby County,14875
Alabama,Shelby County,14686
Alabama,Shelby County,15967
Alabama,Shelby County,14622
Alabama,Shelby County,14685
Alabama,Shelby County,13303
Alabama,Shelby County,11496
Alabama,Shelby County,8784
Alabama,Shelby County,5813
Alabama,Shelby County,3578
Alabama,Shelby County,3416
Alabama,Sumter County,12691
Alabama,Sumter County,728
Alabama,Sumter County,615
Alabama,Sumter County,662
Alabama,Sumter County,1057
Alabama,Sumter County,1821
Alabama,Sumter County,842
Alabama,Sumter County,527
Alabama,Sumter County,517
Alabama,Sumter County,536
Alabama,Sumter County,660
Alabama,Sumter County,660
Alabama,Sumter County,880
Alabama,Sumter County,900
Alabama,Sumter County,770
Alabama,Sumter County,492
Alabama,Sumter County,388
Alabama,Sumter County,276
Alabama,Sumter County,360
Alabama,Talladega County,79828
Alabama,Talladega County,4281
Alabama,Talladega County,4506
Alabama,Talladega County,4972
Alabama,Talladega County,5046
Alabama,Talladega County,4750
Alabama,Talladega County,5517
Alabama,Talladega County,4744
Alabama,Talladega County,4854
Alabama,Talladega County,4622
Alabama,Talladega County,5508
Alabama,Talladega County,5366
Alabama,Talladega County,5638
Alabama,Talladega County,5654
Alabama,Talladega County,4771
Alabama,Talladega County,3893
Alabama,Talladega County,2674
Alabama,Talladega County,1675
Alabama,Talladega County,1357
Alabama,Tallapoosa County,40497
Alabama,Tallapoosa County,2235
Alabama,Tallapoosa County,2338
Alabama,Tallapoosa County,2395
Alabama,Tallapoosa County,2232
Alabama,Tallapoosa County,2241
Alabama,Tallapoosa County,2568
Alabama,Tallapoosa County,2056
Alabama,Tallapoosa County,2063
Alabama,Tallapoosa County,2074
Alabama,Tallapoosa County,2568
Alabama,Tallapoosa County,2817
Alabama,Tallapoosa County,2976
Alabama,Tallapoosa County,3203
Alabama,Tallapoosa County,2845
Alabama,Tallapoosa County,2366
Alabama,Tallapoosa County,1673
Alabama,Tallapoosa County,1033
Alabama,Tallapoosa County,814
Alabama,Tuscaloosa County,208911
Alabama,Tuscaloosa County,12541
Alabama,Tuscaloosa County,12229
Alabama,Tuscaloosa County,11798
Alabama,Tuscaloosa County,17404
Alabama,Tuscaloosa County,24032
Alabama,Tuscaloosa County,17392
Alabama,Tuscaloosa County,13406
Alabama,Tuscaloosa County,13264
Alabama,Tuscaloosa County,11791
Alabama,Tuscaloosa County,12104
Alabama,Tuscaloosa County,11296
Alabama,Tuscaloosa County,11966
Alabama,Tuscaloosa County,11945
Alabama,Tuscaloosa County,9930
Alabama,Tuscaloosa County,6975
Alabama,Tuscaloosa County,4671
Alabama,Tuscaloosa County,3014
Alabama,Tuscaloosa County,3153
Alabama,Walker County,63711
Alabama,Walker County,3832
Alabama,Walker County,3945
Alabama,Walker County,3913
Alabama,Walker County,3751
Alabama,Walker County,3614
Alabama,Walker County,4126
Alabama,Walker County,3418
Alabama,Walker County,3606
Alabama,Walker County,3719
Alabama,Walker County,4239
Alabama,Walker County,4238
Alabama,Walker County,4549
Alabama,Walker County,4450
Alabama,Walker County,3942
Alabama,Walker County,3348
Alabama,Walker County,2364
Alabama,Walker County,1590
Alabama,Walker County,1067
Alabama,Washington County,16378
Alabama,Washington County,873
Alabama,Washington County,928
Alabama,Washington County,1086
Alabama,Washington County,1106
Alabama,Washington County,956
Alabama,Washington County,1003
Alabama,Washington County,818
Alabama,Washington County,933
Alabama,Washington County,892
Alabama,Washington County,1119
Alabama,Washington County,1129
Alabama,Washington County,1229
Alabama,Washington County,1176
Alabama,Washington County,1004
Alabama,Washington County,844
Alabama,Washington County,574
Alabama,Washington County,383
Alabama,Washington County,325
Alabama,Wilcox County,10627
Alabama,Wilcox County,679
Alabama,Wilcox County,635
Alabama,Wilcox County,707
Alabama,Wilcox County,803
Alabama,Wilcox County,684
Alabama,Wilcox County,633
Alabama,Wilcox County,526
Alabama,Wilcox County,597
Alabama,Wilcox County,557
Alabama,Wilcox County,632
Alabama,Wilcox County,647
Alabama,Wilcox County,692
Alabama,Wilcox County,769
Alabama,Wilcox County,657
Alabama,Wilcox County,565
Alabama,Wilcox County,322
Alabama,Wilcox County,273
Alabama,Wilcox County,249
Alabama,Winston County,23660
Alabama,Winston County,1289
Alabama,Winston County,1234
Alabama,Winston County,1408
Alabama,Winston County,1394
Alabama,Winston County,1273
Alabama,Winston County,1276
Alabama,Winston County,1197
Alabama,Winston County,1292
Alabama,Winston County,1330
Alabama,Winston County,1623
Alabama,Winston County,1713
Alabama,Winston County,1832
Alabama,Winston County,1698
Alabama,Winston County,1522
Alabama,Winston County,1415
Alabama,Winston County,1002
Alabama,Winston County,609
Alabama,Winston County,553
Alaska,Aleutians East Borough,3515
Alaska,Aleutians East Borough,83
Alaska,Aleutians East Borough,85
Alaska,Aleutians East Borough,70
Alaska,Aleutians East Borough,88
Alaska,Aleutians East Borough,289
Alaska,Aleutians East Borough,309
Alaska,Aleutians East Borough,255
Alaska,Aleutians East Borough,296
Alaska,Aleutians East Borough,448
Alaska,Aleutians East Borough,377
Alaska,Aleutians East Borough,399
Alaska,Aleutians East Borough,288
Alaska,Aleutians East Borough,204
Alaska,Aleutians East Borough,107
Alaska,Aleutians East Borough,119
Alaska,Aleutians East Borough,47
Alaska,Aleutians East Borough,23
Alaska,Aleutians East Borough,28
Alaska,Aleutians West Census Area,5723
Alaska,Aleutians West Census Area,180
Alaska,Aleutians West Census Area,184
Alaska,Aleutians West Census Area,167
Alaska,Aleutians West Census Area,209
Alaska,Aleutians West Census Area,419
Alaska,Aleutians West Census Area,575
Alaska,Aleutians West Census Area,482
Alaska,Aleutians West Census Area,486
Alaska,Aleutians West Census Area,550
Alaska,Aleutians West Census Area,562
Alaska,Aleutians West Census Area,586
Alaska,Aleutians West Census Area,514
Alaska,Aleutians West Census Area,415
Alaska,Aleutians West Census Area,230
Alaska,Aleutians West Census Area,97
Alaska,Aleutians West Census Area,32
Alaska,Aleutians West Census Area,14
Alaska,Aleutians West Census Area,21
Alaska,Anchorage Municipality,291538
Alaska,Anchorage Municipality,20944
Alaska,Anchorage Municipality,19897
Alaska,Anchorage Municipality,19192
Alaska,Anchorage Municipality,17997
Alaska,Anchorage Municipality,21962
Alaska,Anchorage Municipality,26281
Alaska,Anchorage Municipality,24242
Alaska,Anchorage Municipality,21222
Alaska,Anchorage Municipality,17038
Alaska,Anchorage Municipality,17686
Alaska,Anchorage Municipality,17357
Alaska,Anchorage Municipality,18641
Alaska,Anchorage Municipality,16746
Alaska,Anchorage Municipality,12491
Alaska,Anchorage Municipality,8669
Alaska,Anchorage Municipality,5116
Alaska,Anchorage Municipality,3050
Alaska,Anchorage Municipality,3007
Alaska,Bethel Census Area,18216
Alaska,Bethel Census Area,2043
Alaska,Bethel Census Area,1877
Alaska,Bethel Census Area,1640
Alaska,Bethel Census Area,1574
Alaska,Bethel Census Area,1319
Alaska,Bethel Census Area,1507
Alaska,Bethel Census Area,1318
Alaska,Bethel Census Area,1033
Alaska,Bethel Census Area,826
Alaska,Bethel Census Area,845
Alaska,Bethel Census Area,975
Alaska,Bethel Census Area,1036
Alaska,Bethel Census Area,821
Alaska,Bethel Census Area,596
Alaska,Bethel Census Area,352
Alaska,Bethel Census Area,238
Alaska,Bethel Census Area,135
Alaska,Bethel Census Area,81
Alaska,Bristol Bay Borough,877
Alaska,Bristol Bay Borough,56
Alaska,Bristol Bay Borough,55
Alaska,Bristol Bay Borough,33
Alaska,Bristol Bay Borough,43
Alaska,Bristol Bay Borough,56
Alaska,Bristol Bay Borough,67
Alaska,Bristol Bay Borough,71
Alaska,Bristol Bay Borough,48
Alaska,Bristol Bay Borough,48
Alaska,Bristol Bay Borough,55
Alaska,Bristol Bay Borough,53
Alaska,Bristol Bay Borough,98
Alaska,Bristol Bay Borough,67
Alaska,Bristol Bay Borough,54
Alaska,Bristol Bay Borough,29
Alaska,Bristol Bay Borough,19
Alaska,Bristol Bay Borough,20
Alaska,Bristol Bay Borough,5
Alaska,Denali Borough,2059
Alaska,Denali Borough,114
Alaska,Denali Borough,105
Alaska,Denali Borough,109
Alaska,Denali Borough,81
Alaska,Denali Borough,105
Alaska,Denali Borough,170
Alaska,Denali Borough,153
Alaska,Denali Borough,150
Alaska,Denali Borough,141
Alaska,Denali Borough,189
Alaska,Denali Borough,174
Alaska,Denali Borough,182
Alaska,Denali Borough,141
Alaska,Denali Borough,136
Alaska,Denali Borough,47
Alaska,Denali Borough,34
Alaska,Denali Borough,20
Alaska,Denali Borough,8
Alaska,Dillingham Census Area,5000
Alaska,Dillingham Census Area,498
Alaska,Dillingham Census Area,482
Alaska,Dillingham Census Area,379
Alaska,Dillingham Census Area,363
Alaska,Dillingham Census Area,359
Alaska,Dillingham Census Area,431
Alaska,Dillingham Census Area,347
Alaska,Dillingham Census Area,289
Alaska,Dillingham Census Area,231
Alaska,Dillingham Census Area,230
Alaska,Dillingham Census Area,294
Alaska,Dillingham Census Area,335
Alaska,Dillingham Census Area,292
Alaska,Dillingham Census Area,199
Alaska,Dillingham Census Area,115
Alaska,Dillingham Census Area,80
Alaska,Dillingham Census Area,41
Alaska,Dillingham Census Area,35
Alaska,Fairbanks North Star Borough,98971
Alaska,Fairbanks North Star Borough,7506
Alaska,Fairbanks North Star Borough,6888
Alaska,Fairbanks North Star Borough,6125
Alaska,Fairbanks North Star Borough,5947
Alaska,Fairbanks North Star Borough,10451
Alaska,Fairbanks North Star Borough,10079
Alaska,Fairbanks North Star Borough,8408
Alaska,Fairbanks North Star Borough,6993
Alaska,Fairbanks North Star Borough,5392
Alaska,Fairbanks North Star Borough,5043
Alaska,Fairbanks North Star Borough,5092
Alaska,Fairbanks North Star Borough,5571
Alaska,Fairbanks North Star Borough,5272
Alaska,Fairbanks North Star Borough,4264
Alaska,Fairbanks North Star Borough,2850
Alaska,Fairbanks North Star Borough,1584
Alaska,Fairbanks North Star Borough,810
Alaska,Fairbanks North Star Borough,696
Alaska,Haines Borough,2474
Alaska,Haines Borough,89
Alaska,Haines Borough,111
Alaska,Haines Borough,129
Alaska,Haines Borough,141
Alaska,Haines Borough,110
Alaska,Haines Borough,97
Alaska,Haines Borough,146
Alaska,Haines Borough,150
Alaska,Haines Borough,147
Alaska,Haines Borough,145
Alaska,Haines Borough,179
Alaska,Haines Borough,229
Alaska,Haines Borough,255
Alaska,Haines Borough,223
Alaska,Haines Borough,168
Alaska,Haines Borough,68
Alaska,Haines Borough,38
Alaska,Haines Borough,49
Alaska,Hoonah-Angoon Census Area,2151
Alaska,Hoonah-Angoon Census Area,102
Alaska,Hoonah-Angoon Census Area,115
Alaska,Hoonah-Angoon Census Area,119
Alaska,Hoonah-Angoon Census Area,95
Alaska,Hoonah-Angoon Census Area,87
Alaska,Hoonah-Angoon Census Area,100
Alaska,Hoonah-Angoon Census Area,112
Alaska,Hoonah-Angoon Census Area,119
Alaska,Hoonah-Angoon Census Area,106
Alaska,Hoonah-Angoon Census Area,152
Alaska,Hoonah-Angoon Census Area,168
Alaska,Hoonah-Angoon Census Area,202
Alaska,Hoonah-Angoon Census Area,191
Alaska,Hoonah-Angoon Census Area,202
Alaska,Hoonah-Angoon Census Area,121
Alaska,Hoonah-Angoon Census Area,90
Alaska,Hoonah-Angoon Census Area,46
Alaska,Hoonah-Angoon Census Area,24
Alaska,Juneau City and Borough,32113
Alaska,Juneau City and Borough,1843
Alaska,Juneau City and Borough,1888
Alaska,Juneau City and Borough,1893
Alaska,Juneau City and Borough,1964
Alaska,Juneau City and Borough,2000
Alaska,Juneau City and Borough,2374
Alaska,Juneau City and Borough,2478
Alaska,Juneau City and Borough,2375
Alaska,Juneau City and Borough,2051
Alaska,Juneau City and Borough,2144
Alaska,Juneau City and Borough,2153
Alaska,Juneau City and Borough,2427
Alaska,Juneau City and Borough,2225
Alaska,Juneau City and Borough,1776
Alaska,Juneau City and Borough,1205
Alaska,Juneau City and Borough,638
Alaska,Juneau City and Borough,351
Alaska,Juneau City and Borough,328
Alaska,Kenai Peninsula Borough,58533
Alaska,Kenai Peninsula Borough,3552
Alaska,Kenai Peninsula Borough,3733
Alaska,Kenai Peninsula Borough,3712
Alaska,Kenai Peninsula Borough,3450
Alaska,Kenai Peninsula Borough,3156
Alaska,Kenai Peninsula Borough,3775
Alaska,Kenai Peninsula Borough,3615
Alaska,Kenai Peninsula Borough,3670
Alaska,Kenai Peninsula Borough,3251
Alaska,Kenai Peninsula Borough,3469
Alaska,Kenai Peninsula Borough,3654
Alaska,Kenai Peninsula Borough,4532
Alaska,Kenai Peninsula Borough,4776
Alaska,Kenai Peninsula Borough,4137
Alaska,Kenai Peninsula Borough,2744
Alaska,Kenai Peninsula Borough,1722
Alaska,Kenai Peninsula Borough,895
Alaska,Kenai Peninsula Borough,690
Alaska,Ketchikan Gateway Borough,13918
Alaska,Ketchikan Gateway Borough,819
Alaska,Ketchikan Gateway Borough,876
Alaska,Ketchikan Gateway Borough,845
Alaska,Ketchikan Gateway Borough,864
Alaska,Ketchikan Gateway Borough,791
Alaska,Ketchikan Gateway Borough,996
Alaska,Ketchikan Gateway Borough,944
Alaska,Ketchikan Gateway Borough,984
Alaska,Ketchikan Gateway Borough,787
Alaska,Ketchikan Gateway Borough,855
Alaska,Ketchikan Gateway Borough,873
Alaska,Ketchikan Gateway Borough,1085
Alaska,Ketchikan Gateway Borough,1037
Alaska,Ketchikan Gateway Borough,814
Alaska,Ketchikan Gateway Borough,588
Alaska,Ketchikan Gateway Borough,366
Alaska,Ketchikan Gateway Borough,186
Alaska,Ketchikan Gateway Borough,208
Alaska,Kodiak Island Borough,13345
Alaska,Kodiak Island Borough,1042
Alaska,Kodiak Island Borough,961
Alaska,Kodiak Island Borough,900
Alaska,Kodiak Island Borough,840
Alaska,Kodiak Island Borough,911
Alaska,Kodiak Island Borough,1100
Alaska,Kodiak Island Borough,1066
Alaska,Kodiak Island Borough,987
Alaska,Kodiak Island Borough,833
Alaska,Kodiak Island Borough,702
Alaska,Kodiak Island Borough,815
Alaska,Kodiak Island Borough,921
Alaska,Kodiak Island Borough,888
Alaska,Kodiak Island Borough,514
Alaska,Kodiak Island Borough,404
Alaska,Kodiak Island Borough,241
Alaska,Kodiak Island Borough,129
Alaska,Kodiak Island Borough,91
Alaska,Kusilvak Census Area,8303
Alaska,Kusilvak Census Area,1088
Alaska,Kusilvak Census Area,1026
Alaska,Kusilvak Census Area,815
Alaska,Kusilvak Census Area,729
Alaska,Kusilvak Census Area,641
Alaska,Kusilvak Census Area,733
Alaska,Kusilvak Census Area,585
Alaska,Kusilvak Census Area,420
Alaska,Kusilvak Census Area,325
Alaska,Kusilvak Census Area,339
Alaska,Kusilvak Census Area,390
Alaska,Kusilvak Census Area,410
Alaska,Kusilvak Census Area,306
Alaska,Kusilvak Census Area,208
Alaska,Kusilvak Census Area,135
Alaska,Kusilvak Census Area,62
Alaska,Kusilvak Census Area,44
Alaska,Kusilvak Census Area,47
Alaska,Lake and Peninsula Borough,1587
Alaska,Lake and Peninsula Borough,161
Alaska,Lake and Peninsula Borough,113
Alaska,Lake and Peninsula Borough,115
